Features:  1:Availability 2:Interlinking 3:W2VGlove 4:Consistency 5:PageRank 6:Understandability 7:Lucene 8:Believability 9:Width 10:WordNet 11:Depth
0 qid:0 1:0.0 2:3.0 3:0.0 4:1.0 5:0.006876576903786227 6:2.083333333333333 7:0.0 8:1.0 9:24.0 10:1.4142135381698608 11:5.0 # query=activity; ontology=https://w3id.org/stn/core/operations/http
0 qid:0 1:1.0 2:0.0 3:0.0 4:1.0 5:0.012722284476293559 6:0.1527777777777778 7:0.0 8:0.0 9:72.0 10:0.0 11:45.0 # query=activity; ontology=http://www.gdst.uqam.ca/Documents/Ontologies/HIT/Habitat_SH_Ontology.owl
0 qid:0 1:1.0 2:0.0 3:0.0 4:0.0 5:0.0 6:0.008264462809917356 7:0.0 8:0.0 9:242.0 10:0.0 11:2.0 # query=activity; ontology=http://www.anr-proteus.fr/sites/default/files/download/Ontology/Proteus.owl
0 qid:0 1:0.0 2:3.0 3:0.0 4:0.0 5:0.006876576903786227 6:0.006607929515418502 7:0.0 8:0.0 9:454.0 10:0.0 11:280.0 # query=activity; ontology=http://www.cmusv.edu/SmartCommunity/CombinedModel/5.0/CoreSCModel
0 qid:0 1:0.0 2:1.0 3:0.0 4:1.0 5:0.0 6:0.005405405405405406 7:0.0 8:0.0 9:185.0 10:0.0 11:14.0 # query=activity; ontology=http://sweet.jpl.nasa.gov/2.3/stateEnergyFlux.owl
0 qid:0 1:0.0 2:0.0 3:3.041086971759796 4:1.0 5:0.0 6:0.45999999999999996 7:1.0 8:0.0 9:50.0 10:8.0 11:49.0 # query=activity; ontology=http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl
0 qid:0 1:0.0 2:0.0 3:0.0 4:1.0 5:0.0 6:0.3333333333333333 7:0.0 8:0.0 9:3.0 10:0.0 11:2.0 # query=activity; ontology=http://sweet.jpl.nasa.gov/2.3/phenOcean.owl
0 qid:0 1:0.0 2:0.0 3:0.7454251646995544 4:1.0 5:0.0 6:2.066037735849057 7:0.0 8:0.0 9:106.0 10:5.889087229967117 11:54.0 # query=activity; ontology=http://www.ontotext.com/proton/protontop
4 qid:1 1:1.0 2:0.0 3:0.0 4:0.0 5:0.006876576903786227 6:0.00909090909090909 7:0.0 8:0.0 9:110.0 10:0.0 11:2.0 # query=context; ontology=http://cobra.umbc.edu/ont/2004/05/ebiquity-actions
4 qid:1 1:1.0 2:1.0 3:0.0 4:1.0 5:0.01769024265059985 6:0.03571428571428571 7:0.0 8:0.0 9:28.0 10:0.0 11:8.0 # query=context; ontology=http://cobra.umbc.edu/ont/2004/05/ebiquity-geo
4 qid:1 1:1.0 2:2.0 3:0.0 4:0.0 5:0.012722284476293559 6:0.011111111111111112 7:2.0 8:0.0 9:90.0 10:4.70710676908493 11:60.0 # query=context; ontology=http://cobra.umbc.edu/ont/2004/05/ebiquity-meetings
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.0 6:0.010416666666666666 7:1.0 8:0.0 9:96.0 10:5.535533845424652 11:22.0 # query=context; ontology=http://a.com/ontology
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.02517711984803169 6:0.5 7:0.0 8:0.0 9:8.0 10:0.0 11:0.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/action
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.006876576903786227 6:0.8333333333333334 7:0.0 8:0.0 9:6.0 10:0.0 11:0.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/agent
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.012722284476293559 6:0.1780821917808219 7:0.0 8:0.0 9:73.0 10:0.0 11:41.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/bdi
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.0 6:1.0 7:0.0 8:0.0 9:6.0 10:0.0 11:0.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/event
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.017586490757302294 6:0.15527950310559005 7:0.0 8:0.0 9:161.0 10:0.0 11:117.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/geo-measurement
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.006876576903786227 6:0.8571428571428571 7:0.0 8:0.0 9:7.0 10:0.0 11:4.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/img-capture
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.008825146094622004 6:0.34615384615384615 7:1.0 8:0.0 9:26.0 10:2.7071067690849304 11:20.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/knowledge
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.006876576903786227 6:1.0 7:7.0 8:0.0 9:4.0 10:15.767766922712326 11:3.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/location
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.00833800379691306 6:0.36585365853658536 7:0.0 8:0.0 9:41.0 10:0.0 11:31.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/meeting
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.023723112562016133 6:0.2887323943661972 7:0.0 8:0.0 9:142.0 10:0.0 11:108.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/person
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.017586490757302294 6:0.75 7:0.0 8:0.0 9:16.0 10:0.0 11:2.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/policy
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.006876576903786227 6:1.5454545454545454 7:0.0 8:0.0 9:11.0 10:0.0 11:1.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/rcc
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.006876576903786227 6:0.2857142857142857 7:0.0 8:0.0 9:35.0 10:0.0 11:28.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/schedule
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.03785288133986166 6:0.7037037037037037 7:0.0 8:0.0 9:27.0 10:0.0 11:15.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/space
2 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.041165056367096414 6:0.14285714285714285 7:0.0 8:0.0 9:126.0 10:0.0 11:49.0 # query=context; ontology=http://pervasive.semanticweb.org/ont/2004/06/time
1 qid:1 1:1.0 2:2.0 3:0.0 4:1.0 5:0.0 6:0.5238095238095237 7:2.0 8:1.0 9:63.0 10:5.414213538169861 11:11.0 # query=context; ontology=http://ns.inria.fr/emoca
1 qid:1 1:1.0 2:0.0 3:0.8372440934181213 4:1.0 5:0.0 6:2.882352941176471 7:12.0 8:0.0 9:17.0 10:38.84924215078354 11:5.0 # query=context; ontology=http://ns.inria.fr/prissma/v2
1 qid:1 1:1.0 2:0.0 3:0.0 4:1.0 5:0.0 6:0.0 7:0.0 8:0.0 9:62.0 10:0.0 11:18.0 # query=context; ontology=http://reclamo.inf.um.es/secoman/owl/LocationOntology.owl
1 qid:1 1:1.0 2:1.0 3:0.8372440934181213 4:1.0 5:0.0 6:0.20535714285714288 7:6.0 8:0.0 9:448.0 10:14.828427076339722 11:428.0 # query=context; ontology=http://sensormeasurement.appspot.com/ont/home/homeActivity
1 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.0 6:0.01694915254237288 7:0.0 8:0.0 9:59.0 10:0.0 11:54.0 # query=context; ontology=http://sweet.jpl.nasa.gov/2.3/stateDataProcessing.owl
1 qid:1 1:1.0 2:0.0 3:0.0 4:1.0 5:0.0 6:0.26755852842809363 7:21.0 8:0.0 9:299.0 10:53.66726168990135 11:41.0 # query=context; ontology=http://vi.uni-klu.ac.at/ontology/DrivingContext.owl
1 qid:1 1:0.0 2:0.0 3:8.446037232875824 4:1.0 5:0.0 6:0.4046242774566474 7:0.0 8:0.0 9:173.0 10:2.8284270763397217 11:97.0 # query=context; ontology=http://www.csiro.au/Ontologies/2009/SensorOntology.owl
1 qid:1 1:1.0 2:0.0 3:0.0 4:1.0 5:0.0 6:0.07051282051282051 7:0.0 8:0.0 9:156.0 10:0.0 11:107.0 # query=context; ontology=http://www.demcare.eu/ontologies/home.owl
1 qid:1 1:0.0 2:0.0 3:0.0 4:1.0 5:0.0 6:0.00906344410876133 7:2.0 8:0.0 9:331.0 10:4.70710676908493 11:223.0 # query=context; ontology=http://www.demcare.eu/ontologies/lab.owl
1 qid:1 1:1.0 2:0.0 3:0.0 4:0.0 5:0.0 6:0.00141643059490085 7:2.0 8:0.0 9:706.0 10:4.70710676908493 11:185.0 # query=context; ontology=http://www.owl-ontologies.com/HospitalOntology.owl
